category,domain_name,file_name,file_urls,files,meaning,word
n.m.,uchicago_S_Hassan,kʰͻš-kʰaluk.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02053.mp3,,"pleasing, pleasurable, skillful",kʰͻš-kʰaluk
n.f.,uchicago_S_Hassan,kʰušīsān.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02054.mp3,,"will, motivation, willpower, determination",kʰušīsān
n.f.,uchicago_S_Hassan,kʰuškʰabri.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02055.mp3,,good news,kʰuškʰabri
adj.,uchicago_S_Hassan,kʰūʦmut.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02056.mp3,,"afraid, fearful, scared, frightened, troubled, terrified",kʰūʦmut
v.,uchicago_S_Hassan,kʰʸānāwun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02057.mp3,,cause to eat,kʰʸānāwun
v.,uchicago_S_Hassan,kʰʸāwun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02058.mp3,,to feed,kʰʸāwun
n.m.,uchicago_S_Hassan,kʰʸewun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02059.mp3,,eater,kʰʸewun
n.m.,uchicago_S_Hassan,kʰʸis.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02060.mp3,,"wallet, folder, file, holder, case",kʰʸis
v.,uchicago_S_Hassan,makur kʰʸon.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02061.mp3,,"devour, eat greedily, gulp down, consume, get through, use up",makur kʰʸon
v.,uchicago_S_Hassan,kʰʸon.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02062.mp3,,"to eat, consume, have, munch, have a meal",kʰʸon
n.m.,uchicago_S_Hassan,kʰʸul.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02063.mp3,,herd,kʰʸul
n.f.,uchicago_S_Hassan,kʰιdmat.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02064.mp3,,"service, help, assistance, benefit",kʰιdmat
v.,uchicago_S_Hassan,kʰῑmι dʸun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02065.mp3,,pitch a tent,kʰῑmι dʸun
n.m.,uchicago_S_Hassan,kʰῑmι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02066.mp3,,tent,kʰῑmι
n.m.,uchicago_S_Hassan,kʰιtāb.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02067.mp3,,"title, name, heading",kʰιtāb
adj.,uchicago_S_Hassan,kʰə̄r āsun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02068.mp3,,"to be well, highly, fine all right, okay",kʰə̄r āsun
n.m.,uchicago_S_Hassan,kʰə̄rāt.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02069.mp3,,"charity, aid, contributions, donations, help, assistance, offerings",kʰə̄rāt
v.,uchicago_S_Hassan,kʰə̄rāt diyun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02070.mp3,,"charity, alms, propitiatory",kʰə̄rāt diyun
n.m.,uchicago_S_Hassan,kʰādι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02071.mp3,,a kind of forest wood useful for making beam,kʰādι
n.f.,uchicago_S_Hassan,kʰə̄tirdə̄rī.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02072.mp3,,"hospitability, warmth, cordiality, conviviality, sociability",kʰə̄tirdə̄rī
n.m.,uchicago_S_Hassan,kibur.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02073.mp3,,"pride, arrogance, smugness",kibur
n.,uchicago_S_Hassan,garūr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02074.mp3,,"haughtiness, arrogance, pride",garūr
n.f.,uchicago_S_Hassan,kīj.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02075.mp3,,"peg, nail, hang, tack, press-stud",kīj
n.f.,uchicago_S_Hassan,kə̄fir.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02076.mp3,,infidel,kə̄fir
n.m.,uchicago_S_Hassan,kilι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02077.mp3,,"castle, fortress, fort, palace, turret",kilι
v.,uchicago_S_Hassan,kilι pāvun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02078.mp3,,"work hard, put yourself out, pull out all the stops make a supreme effort",kilι pāvun
n.m.,uchicago_S_Hassan,kʰoji.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02079.mp3,,"a man of distinction, a title of honour",kʰoji
n.m.,uchicago_S_Hassan,kinārι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02080.mp3,,"border, boundary, periphery, side, embankment, verge",kinārι
adj.,uchicago_S_Hassan,kʰͻd rang.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02081.mp3,,self-coloured,kʰͻd rang
n.,uchicago_S_Hassan,kīr wə̄n.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02082.mp3,,well water,kīr wə̄n
v.,uchicago_S_Hassan,kirāy dun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02083.mp3,,"hire, lease, rent out, let",kirāy dun
n.f.,uchicago_S_Hassan,kirāy.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02084.mp3,,"rent, fee, payment, charge",kirāy
n.m.,uchicago_S_Hassan,kirāydar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02085.mp3,,"tenant, paying guest, occupant, resident, leaseholder",kirāydar
n.f.,uchicago_S_Hassan,kʰͻdāwandī.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02086.mp3,,"ownership, lordship, sovereignty",kʰͻdāwandī
n.f.,uchicago_S_Hassan,kis.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02087.mp3,,toe (little),kis
n.f.,uchicago_S_Hassan,kisιr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02088.mp3,,"chaff of rice, worthless stuff",kisιr
n.f.,uchicago_S_Hassan,kitāb.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02089.mp3,,book,kitāb
adv.,uchicago_S_Hassan,kitʰ pə̄ṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02090.mp3,,"how, in what manner",kitʰ pə̄ṭʰ
adj.,uchicago_S_Hassan,kob.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02091.mp3,,"hump-backed, crock, crooked, bent person, not straight person",kob
n.f.,uchicago_S_Hassan,kǝb.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02092.mp3,,hump-backed,kǝb
n.,uchicago_S_Hassan,kocι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02093.mp3,,"alley, passage, lane, path, alleyway",kocι
n.m.,uchicago_S_Hassan,kōṭ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02094.mp3,,"pillar, gallows",kōṭ
n.m.,uchicago_S_Hassan,kōḍ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02095.mp3,,"brain, mind, intellect, common sense",kōḍ
n.f.,uchicago_S_Hassan,koh.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02096.mp3,,"hill, mountain",koh
n.m.,uchicago_S_Hassan,kōj.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02097.mp3,,"mealtime, feast, brunch, lunch, breakfast",kōj
adj.,uchicago_S_Hassan,kol.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02098.mp3,,"dumb, not able to speak",kol
v.,uchicago_S_Hassan,kōl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02099.mp3,,"avow, give your word, guarantee",kōl
adj.,uchicago_S_Hassan,komal.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02100.mp3,,"tender, sensitive, immature, delicate, youthful",komal
n.m.,uchicago_S_Hassan,komārʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02101.mp3,,girl,komārʸ
n.m.,uchicago_S_Hassan,kōn.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02102.mp3,,one-eyed male,kōn
n.m.,uchicago_S_Hassan,konḍ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02103.mp3,,"tank, reservoir, container",konḍ
n.m.,uchicago_S_Hassan,koⁿḍ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02104.mp3,,"thorn, spine, prickle",koⁿḍ
n.m.,uchicago_S_Hassan,kōⁿdι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02105.mp3,,kiln,kōⁿdι
n.m.,uchicago_S_Hassan,koⁿg.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02106.mp3,,saffron,koⁿg
n.m.,uchicago_S_Hassan,koⁿgι pōš.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02107.mp3,,saffron flower,koⁿgι pōš
interj.,uchicago_S_Hassan,konι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02108.mp3,,"why not, yes , okay , sure",konι
adv.,uchicago_S_Hassan,kōr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02109.mp3,,wither,kōr
n.m.,uchicago_S_Hassan,kaṭi koš.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02110.mp3,,light snow fall,kaṭi koš
adj.,uchicago_S_Hassan,kōsam.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02111.mp3,,violet,kōsam
adj.,uchicago_S_Hassan,koš-dil.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02112.mp3,,"delighted, pleased, happy, thrilled, enchanted, charmed",koš-dil
v.,uchicago_S_Hassan,kōšiš karin.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02113.mp3,,"endeavour, try, make an effort",kōšiš karin
v.,uchicago_S_Hassan,kʰatāh.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02114.mp3,,"mistake, fault, confuse with, mix up with",kʰatāh
n.,uchicago_S_Hassan,košiš.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02115.mp3,,"& v. attempt, effort, try, challenge, endeavour",košiš
n.m.,uchicago_S_Hassan,kʰahād.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02116.mp3,,a place where wine is made and deposited,kʰahād
adv.,uchicago_S_Hassan,kot.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02117.mp3,,"where?,",kot
adv.,uchicago_S_Hassan,kot.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02118.mp3,,wither,kot
n.m.,uchicago_S_Hassan,koṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02119.mp3,,"knee, patella",koṭʰ
n.f.,uchicago_S_Hassan,kʰaharan.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02120.mp3,,"a whetstone, a grindstone",kʰaharan
n.m.,uchicago_S_Hassan,kuṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02121.mp3,,"room, space",kuṭʰ
n.m.,uchicago_S_Hassan,kotʰārι kuṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02122.mp3,,granary,kotʰārι kuṭʰ
n.f.,uchicago_S_Hassan,kōtrenʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02123.mp3,,pigeon,kōtrenʸ
n.m.,uchicago_S_Hassan,kōtur.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02124.mp3,,pigeon,kōtur
v.,uchicago_S_Hassan,kʰιr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02125.mp3,,"slip, fall, slide, lose your footing, lose your balance",kʰιr
n.m.,uchicago_S_Hassan,kōtwāl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02126.mp3,,police-man,kōtwāl
v.,uchicago_S_Hassan,kōʦnāwun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02127.mp3,,"to terrify, horrify, frighten, scare",kōʦnāwun
n.m.,uchicago_S_Hassan,kōʦul.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02128.mp3,,"porter, gatekeeper, doorkeeper",kōʦul
n.m.,uchicago_S_Hassan,kʰatamband.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02129.mp3,,wood-carved ceiling,kʰatamband
v.,uchicago_S_Hassan,krakʰ din.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02130.mp3,,"cry, weep, shout, call, call out, yell, scream",krakʰ din
v.,uchicago_S_Hassan,krakʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02131.mp3,,"cry, shout, call, call out, yell, scream",krakʰ
v.,uchicago_S_Hassan,krakιnād tulun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02132.mp3,,"yell, shout, scream, roar",krakιnād tulun
n.m.,uchicago_S_Hassan,krāl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02133.mp3,,potter,krāl
n.f.,uchicago_S_Hassan,krām.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02134.mp3,,"caste, class, social group, background, social order, kind",krām
n.f.,uchicago_S_Hassan,krem.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02135.mp3,,"weakness, fondness, soft spot, appetite",krem
n.,uchicago_S_Hassan,krāⁿk.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02136.mp3,,precious stone,krāⁿk
n.m.,uchicago_S_Hassan,kraⁿz.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02137.mp3,,"skeleton, the bare bones",kraⁿz
n.f.,uchicago_S_Hassan,krāy.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02138.mp3,,"frying pan, pot",krāy
n.m.,uchicago_S_Hassan,krehan māz.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02139.mp3,,liver,krehan māz
v.,uchicago_S_Hassan,krekʰ tulιn.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02140.mp3,,yell,krekʰ tulιn
n.m.,uchicago_S_Hassan,krǝnjul.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02141.mp3,,"basket, container, holder, storage bin",krǝnjul
n.,uchicago_S_Hassan,krēšun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02142.mp3,,longing,krēšun
n.,uchicago_S_Hassan,krihʸun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02143.mp3,,black,krihʸun
n.f.,uchicago_S_Hassan,krim.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02144.mp3,,crocodile,krim
n.,uchicago_S_Hassan,krōd.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02145.mp3,,"revenge, reprisal, vengeance",krōd
n.,uchicago_S_Hassan,krōl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02146.mp3,,"crust of sore, scab, dry crust on a wound",krōl
n.m.,uchicago_S_Hassan,krōn.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02147.mp3,,"tribe, family, clan, ethnic group",krōn
n.m.,uchicago_S_Hassan,kronʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02148.mp3,,"fondness, helplessness, weakness, keenness",kronʸ
n.m.,uchicago_S_Hassan,kroʦʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02149.mp3,,"a spoon like tool with a shallow and handle used in tandoor, ladle",kroʦʰ
n.m.,uchicago_S_Hassan,krūr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02150.mp3,,"damsel, well",krūr
n.m.,uchicago_S_Hassan,kuḍ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02151.mp3,,stem,kuḍ
adj.,uchicago_S_Hassan,kuḍur.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02152.mp3,,"acute (illness), serious, critical",kuḍur
n.m.,uchicago_S_Hassan,kuj.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02153.mp3,,"bush, shrub, flowering shrub, plant",kuj
n.f.,uchicago_S_Hassan,kukil.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02154.mp3,,cuckoo,kukil
n.m.,uchicago_S_Hassan,kul.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02155.mp3,,tree,kul
v.,uchicago_S_Hassan,kuluf dʸun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02156.mp3,,to lock,kuluf dʸun
n.m.,uchicago_S_Hassan,kuluf.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02157.mp3,,"padlock, lock",kuluf
n.m.,uchicago_S_Hassan,kumbι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02158.mp3,,"tribe, family, clan, ethnic group",kumbι
v.,uchicago_S_Hassan,kumlun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02159.mp3,,"become softer, tone down, diminish",kumlun
adj.,uchicago_S_Hassan,kun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02160.mp3,,"alone, unaccompanied, by yourself, only, isolated, lonesome",kun
n.m.,uchicago_S_Hassan,kūn.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02161.mp3,,"corner, angle, curve",kūn
prep.,uchicago_S_Hassan,kun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02162.mp3,,"direction, in the direction of, to, on the way to, en route for, near, concerning, for about",kun
n.f.,uchicago_S_Hassan,kūnij.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02163.mp3,,"colic, stomach pain",kūnij
n.f.pl.,uchicago_S_Hassan,kūnzι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02164.mp3,,keys,kūnzι
n.,uchicago_S_Hassan,kunhə̄ṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02165.mp3,,fifty-nine,kunhə̄ṭʰ
adj.,uchicago_S_Hassan,kunhə̄ṭʰʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02166.mp3,,fifty-ninth,kunhə̄ṭʰʸum
adv.,uchicago_S_Hassan,kuni nι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02167.mp3,,nowhere,kuni nι
adv.,uchicago_S_Hassan,kuni wizι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02168.mp3,,"sometimes, occasionally, at times, on occasion",kuni wizι
n.,uchicago_S_Hassan,kunsatat.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02169.mp3,,sixty-nine,kunsatat
adj.,uchicago_S_Hassan,kunsatιtʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02170.mp3,,sixty-ninth,kunsatιtʸum
n.,uchicago_S_Hassan,kunšīt.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02171.mp3,,seventy-nine,kunšīt
adj.,uchicago_S_Hassan,kunšītʰʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02172.mp3,,seventy-ninetieth,kunšītʰʸum
n.,uchicago_S_Hassan,kuntῑji.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02173.mp3,,thirty-nine,kuntῑji
adj.,uchicago_S_Hassan,kuntῑjihʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02174.mp3,,thirty-ninth,kuntῑjihʸum
v.,uchicago_S_Hassan,kunun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02175.mp3,,"to sell, put up for sale, put on the market, trade, trade",kunun
n.,uchicago_S_Hassan,kunwanzah.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02176.mp3,,forty-nine,kunwanzah
adj.,uchicago_S_Hassan,kunwanzǝhʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02177.mp3,,forty-ninth,kunwanzǝhʸum
n.,uchicago_S_Hassan,kunwuh.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02178.mp3,,nineteen,kunwuh
adj.,uchicago_S_Hassan,kunwuhʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02179.mp3,,nineteenth,kunwuhʸum
adv.,uchicago_S_Hassan,kunʸi.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02180.mp3,,"anywhere, any place, where, somewhere, someplace",kunʸi
adv.,uchicago_S_Hassan,kunʸti jāyi.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02181.mp3,,wherever,kunʸti jāyi
n.f.sg.,uchicago_S_Hassan,kūⁿz.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02182.mp3,,key,kūⁿz
n.,uchicago_S_Hassan,kunιnamatʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02183.mp3,,eighty-nine,kunιnamatʰ
adj.,uchicago_S_Hassan,kunιnamatʰʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02184.mp3,,eighty-ninth,kunιnamatʰʸum
n.,uchicago_S_Hassan,kunιtrιh.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02185.mp3,,twenty-nine,kunιtrιh
adj.,uchicago_S_Hassan,kunιtrιhʸun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02186.mp3,,twenty-ninth,kunιtrιhʸun
n.m.,uchicago_S_Hassan,kūri mōl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02187.mp3,,"father of a girl, daughter’s father",kūri mōl
n.f.,uchicago_S_Hassan,kūri mə̄j.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02188.mp3,,"mother of a girl, daughter’s mother",kūri mə̄j
n.f.,uchicago_S_Hassan,kursī.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02189.mp3,,chair,kursī
n.f.,uchicago_S_Hassan,kǝṭ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02190.mp3,,girl,kǝṭ
n.f.pl.,uchicago_S_Hassan,kǝci.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02191.mp3,,girls,kǝci
pron.,uchicago_S_Hassan,kus.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02192.mp3,,"which?, what or which person?, who?",kus
adj.,uchicago_S_Hassan,kušādι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02193.mp3,,"wide, extensive, ample, spacious",kušādι
v.,uchicago_S_Hassan,kušāmandι karin.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02194.mp3,,"to flatter, praise",kušāmandι karin
n.,uchicago_S_Hassan,kǝšiš.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02195.mp3,,"attraction, appeal, charm, allure",kǝšiš
adv.,uchicago_S_Hassan,kūt.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02196.mp3,,how much,kūt
adv.,uchicago_S_Hassan,kūtah.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02197.mp3,,how much,kūtah
n.m.,uchicago_S_Hassan,dānι kuṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02198.mp3,,kitchen,dānι kuṭʰ
n.m.,uchicago_S_Hassan,šoⁿgan kuṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02199.mp3,,bed-room,šoⁿgan kuṭʰ
n.f.,uchicago_S_Hassan,kūwat.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02200.mp3,,energy,kūwat
adj.,uchicago_S_Hassan,kāʦιr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02201.mp3,,"brown haired women, blond, light-colored, fair-haired",kāʦιr
adv.,uchicago_S_Hassan,kālι kāji.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02202.mp3,,"daily, each day",kālι kāji
interj.,uchicago_S_Hassan,kʸah.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02203.mp3,,"what?, could you repeat that?, what did you say? come again?",kʸah
adv.,uchicago_S_Hassan,kʸāzi.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02204.mp3,,"why, for what cause & reason",kʸāzi
n.m.,uchicago_S_Hassan,kə̄z.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02205.mp3,,"mediator, negotiator, speaker",kə̄z
conj.,uchicago_S_Hassan,kʸāziki.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02206.mp3,,"because, since, as, for the reason that",kʸāziki
n.m.,uchicago_S_Hassan,kʸul.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02207.mp3,,"hook, nail, dowel",kʸul
n.m.,uchicago_S_Hassan,kʸum krel.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02208.mp3,,insects,kʸum krel
n.m.,uchicago_S_Hassan,kʸum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02209.mp3,,insect,kʸum
adj.,uchicago_S_Hassan,kāʦrēr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02210.mp3,,"fairness, blond",kāʦrēr
pron.,uchicago_S_Hassan,kʸutʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02211.mp3,,"like what?,",kʸutʰ
n.f.,uchicago_S_Hassan,kūⁿzi troⁿg.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02212.mp3,,key chain,kūⁿzi troⁿg
n.m.,uchicago_S_Hassan,kῑmat.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02213.mp3,,"cost, price, rate, price tag, asking price",kῑmat
adj.,uchicago_S_Hassan,kῑmtī.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/02214.mp3,,"precious, costly, valuable, dear, expensive",kῑmtī
